"","sent_raw","jockers_rinker","jockers","huliu","lmcd","nrc","senticnet","sentiword"
"781","780,'Aha!'",0,0,0,0,0,0,0
"782","781,""I said, just for good fellowship's sake.""",0.28347335475692,0.28347335475692,0.377964473009227,0.377964473009227,0.377964473009227,0.524992653009817,0.153548067159999
"783","782,""'Catch 'im,' he snapped, with a bloodshot widening of his eyes and a flash of sharp teeth--'catch 'im. Give 'im to us.' 'To you, eh?' I asked; 'what would you do with them?' 'Eat 'im!' he said curtly, and, leaning his elbow on the rail, looked out into the fog in a dignified and profoundly pensive attitude. I would no doubt have been properly horrified, had it not occurred to me that he and his chaps must be very hungry: that they must have been growing increasingly hungry for at least this month past. They had been engaged for six months (I don't think a single one of them had any clear idea of time, as we at the end of countless ages have. They still belonged to the beginnings of time--had no inherited experience to teach them as it were), and of course, as long as there was a piece of paper written over in accordance with some farcical law or other made down the river, it didn't enter anybody's head to trouble how they would live.""",-0.151307266477486,-0.151307266477486,-0.0894427190999916,0.149071198499986,-0.134164078649987,0.0240451843180477,0.0817895102484298
"784","783,""Certainly they had brought with them some rotten hippo-meat, which couldn't have lasted very long, anyway, even if the pilgrims hadn't, in the midst of a shocking hullabaloo, thrown a considerable quantity of it overboard.""",-0.258333333333333,-0.258333333333333,-0.466666666666667,0,0.166666666666667,-0.228966666666667,-0.0465277777777778
"785","784,It looked like a high-handed proceeding; but it was really a case of legitimate self-defense.",0.995002401711556,0.995002401711556,0.436564125065399,0,0,0.315623735641032,-0.0366329850315294
"786","785,""You can't breathe dead hippo waking, sleeping, and eating, and at the same time keep your precarious grip on existence.""",0.0559016994374947,0.0559016994374947,0,0,0,0.279508497187474,0.0838525491562421
"787","786,""Besides that, they had given them every week three pieces of brass wire, each about nine inches long; and the theory was they were to buy their provisions with that currency in river-side villages.""",0,0,0,0,0,-0.0502021627308739,0
"788","787,You can see how _that_ worked.",0.102062072615966,0.102062072615966,0.408248290463863,0,0,0.0155134350376268,0.0816496580927726
"789","788,""There were either no villages, or the people were hostile, or the director, who like the rest of us fed out of tins, with an occasional old he-goat thrown in, didn't want to stop the steamer for some more or less recondite reason.""",0.0422115882408869,0.0422115882408869,0,-0.150755672288882,0.120604537831105,0.0232465246669456,-0.131911213252772
"790","789,""So, unless they swallowed the wire itself, or made loops of it to snare the fishes with, I don't see what good their extravagant salary could be to them.""",-0.417814510898367,-0.417814510898367,-0.185695338177052,-0.185695338177052,-0.557086014531156,-0.0354678095918169,-0.0777599228616405
"791","790,I must say it was paid with a regularity worthy of a large and honorable trading company.",0.363803437554499,0.363803437554499,0.485071250072666,0.485071250072666,0.727606875108999,0.657514079473499,0.18190171877725
"792","791,""For the rest, the only thing to eat--though it didn't look eatable in the least--I saw in their possession was a few lumps of some stuff like half-cooked dough, of a dirty lavender color, they kept wrapped in leaves, and now and then swallowed a piece of, but so small that it seemed done more for the looks of the thing than for any serious purpose of sustenance.""",-0.0891391703469403,-0.0891391703469403,-0.118796843985205,0,-0.267025873093617,0.875849492195531,-0.330924175540204
"793","792,""Why in the name of all the gnawing devils of hunger they didn't go for us--they were thirty to five--and have a good tuck in for once, amazes me now when I think of it.""",0.320578025245447,0.320578025245447,0.164398987305357,-0.164398987305357,-0.164398987305357,-0.0654307969475322,-0.121586751027921
"794","793,""They were big powerful men, with not much capacity to weigh the consequences, with courage, with strength, even yet, though their skins were no longer glossy and their muscles no longer hard.""",0.381837661840736,0.381837661840736,0.176776695296637,0.176776695296637,0.530330085889911,0.207571195617311,-0.117114560634022
"795","794,""And I saw that something restraining, one of those human secrets that baffle probability, had come into play there.""",-0.321182027418786,-0.321182027418786,-0.229415733870562,0,0,0.256716206201159,-0.0215077250503652
"796","795,""I looked at them with a swift quickening of interest--not because it occurred to me I might be eaten by them before very long, though I own to you that just then I perceived--in a new light, as it were--how unwholesome the pilgrims looked, and I hoped, yes, I positively hoped, that my aspect was not so--what shall I say?--so--unappetizing: a touch of fantastic vanity which fitted well with the dream-sensation that pervaded all my days at that time.""",0.474464202095129,0.474464202095129,0.301931764969628,0.323498319610315,-0.150965882484814,0.371440770576564,0.179651197369815
"797","796,Perhaps I had a little fever too.",-0.0604743156814763,-0.0604743156814763,-0.0755928946018454,0,0,-0.0619861735735132,-0.0188982236504614
"798","797,One can't live with one's finger everlastingly on one's pulse.",0,0,0,0,0,-0.374097447197919,0
"799","798,""I had often 'a little fever,' or a little touch of other things--the playful paw-strokes of the wilderness, the preliminary trifling before the more serious onslaught which came in due course.""",-0.452567089953623,-0.452567089953623,-0.452601905484814,0,0.000174077655955698,-0.480662701391905,-0.34820608456105
"800","799,""Yes; I looked at them as you would on any human being, with a curiosity of their impulses, motives, capacities, weaknesses, when brought to the test of an inexorable physical necessity.""",-0.0538815906080325,-0.0538815906080325,-0.35921060405355,-0.179605302026775,0.179605302026775,0.0729197526228706,0.134703976520081
"801","800,Restraint!",0,0,0,0,0,0,0
"802","801,What possible restraint?",-0.23094010767585,-0.23094010767585,0,0,0.577350269189626,0.126439708952528,-0.144337567297406
"803","802,""Was it superstition, disgust, patience, fear--or some kind of primitive honor? No fear can stand up to hunger, no patience can wear it out, disgust simply does not exist where hunger is; and as to superstition, beliefs, and what you may call principles, they are less than chaff in a breeze. Don't you know the devilry of lingering starvation, its exasperating torment, its black thoughts, its somber and brooding ferocity? Well, I do. It takes a man all his inborn strength to fight hunger properly. It's really easier to face bereavement, dishonor, and the perdition of one's soul--than this kind of prolonged hunger.""",-0.0800238059817797,-0.177613813276633,-0.175662013130736,0.351324026261472,-0.448914033556325,-0.0940767670322386,-0.083014939705367
"804","803,""Sad, but true.""",-0.288675134594813,-0.288675134594813,-0.577350269189626,0,0,-0.173205080756888,0
"805","804,And these chaps too had no earthly reason for any kind of scruple.",-0.166410058867569,-0.166410058867569,0,0,-0.277350098112615,-0.0362219228135075,-0.0624037720753383
"806","805,Restraint!",0,0,0,0,0,0,0
"807","806,I would just as soon have expected restraint from a hyena prowling amongst the corpses of a battlefield.",-0.235702260395516,-0.235702260395516,0,0,0,0.21708178182427,-0.139948217109838
"808","807,""But there was the fact facing me--the fact dazzling, to be seen, like the foam on the depths of the sea, like a ripple on an unfathomable enigma, a mystery greater--when I thought of it--than the curious, inexplicable note of desperate grief in this savage clamor that had swept by us on the river-bank, behind the blind whiteness of the fog.""",-0.0186052101883813,-0.0186052101883813,-0.217060785531115,0.124034734589208,-0.372104203767625,0.0303575012907087,0.0671854812358212
"809","808,""""""Two pilgrims were quarreling in hurried whispers as to which bank.""",-0.0753778361444409,-0.0753778361444409,0,0,-0.301511344577764,-0.157087410525015,0.0753778361444409
"810","809,""'Left.' 'No, no; how can you? Right, right, of course.' 'It is very serious,' said the manager's voice behind me; 'I would be desolated if anything should happen to Mr. Kurtz before we came up.'""",0.0929669680201368,0.270449361513125,0.160579308398418,0,0,-0.0353612540178411,-0.0200724135498023
"811","810,""I looked at him, and had not the slightest doubt he was sincere.""",0,0,0,0.277350098112615,0,-0.0271803096150362,-0.138675049056307
"812","811,He was just the kind of man who would wish to preserve appearances.",0.210786074565587,0.210786074565587,0,0,0.277350098112615,0.0673960738413653,-0.136941610943103
"813","812,That was his restraint.",-0.2,-0.2,0,0,0.5,0.06,0
"814","813,""But when he muttered something about going on at once, I did not even take the trouble to answer him.""",0.111803398874989,0.111803398874989,0.223606797749979,0.223606797749979,0,-0.870277656842918,-0.10434983894999
"815","814,""I knew, and he knew, that it was impossible.""",-0.166666666666667,-0.166666666666667,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.293333333333333,0.0833333333333333
"816","815,""Were we to let go our hold of the bottom, we would be absolutely in the air--in space. We wouldn't be able to tell where we were going to--whether up or down stream, or across--till we fetched against one bank or the other,--and then we wouldn't know at first which it was.""",0.0280624304008046,0,0.0280624304008046,-0.160356745147455,-0.133630620956212,-0.203359078971164,-0.0968822001932538
"817","816,Of course I made no move.",0,0,0,0,0,-0.394367848588092,-0.0510310363079829
"818","817,I had no mind for a smash-up.",0.265165042944955,0.265165042944955,0.353553390593274,0,0.353553390593274,-0.209657160621811,0.220970869120796
"819","818,You couldn't imagine a more deadly place for a shipwreck.",-0.237170824512628,-0.237170824512628,-0.505964425626941,0,-0.505964425626941,0.0763373827164646,-0.117267796564577
"820","819,""Whether drowned at once or not, we were sure to perish speedily in one way or another.""",0.150372087522526,0.150372087522526,0,0,-0.436564125065399,-0.117775299517643,0.0909508593886249
"821","820,""'I authorize you to take all the risks,' he said, after a short silence.""",-0.0668153104781061,-0.0668153104781061,-0.267261241912424,0,0,0.245345820075606,-0.00501114828585795
"822","821,""'I refuse to take any,' I said shortly; which was just the answer he expected, though its tone might have surprised him.""",-0.159900537266708,-0.159900537266708,-0.21320071635561,-0.21320071635561,-0.21320071635561,0.538758210230628,-0.173225582038933
"823","822,""'Well, I must defer to your judgment. You are captain,' he said, with marked civility.""",0.129099444873581,0.129099444873581,0.258198889747161,-0.258198889747161,0.774596669241483,-0.062484131318813,0.0322748612183951
"824","823,""I turned my shoulder to him in sign of my appreciation, and looked into the fog.""",0.1875,0.1875,0,0,0.5,0.19525,-0.015625
"825","824,How long would it last?",0,0,0,0,0,0.0648459713474939,-0.0372677996249965
"826","825,It was the most hopeless look-out.",-0.680336051416609,-0.680336051416609,-0.680336051416609,0,-0.680336051416609,-1.040233822616,0.255126019281228
"827","826,The approach to this Kurtz grubbing for ivory in the wretched bush was beset by as many dangers as though he had been an enchanted princess sleeping in a fabulous castle.",0.179605302026775,0.179605302026775,0,-0.179605302026775,0.179605302026775,0.107763181216065,-0.437787923690264
"828","827,""'Will they attack, do you think?' asked the manager, in a confidential tone.""",-0.208012573584461,-0.208012573584461,-0.277350098112615,0,-0.277350098112615,0.571341202111986,0.115562540880256
"829","828,""""""I did not think they would attack, for several obvious reasons.""",0.226133508433323,0.226133508433323,0.301511344577764,0,0.603022689155527,-0.159197989937059,-0.0690963497990708
