,sent_no,parag_no,sect_no,sent_raw,sent_clean,char_len,token_len,sentimentr,sentimentr_stdscaler,sentimentr_medianiqr,sentimentr_lnorm_stdscaler,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,sentiword,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,senticnet,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,nrc,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,afinn,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,scores,vader,vader_stdscaler,vader_medianiqr,vader_lnorm_stdscaler,vader_lnorm_medianiqr,textblob,textblob_stdscaler,textblob_medianiqr,textblob_lnorm_stdscaler,textblob_lnorm_medianiqr,pattern,pattern_stdscaler,pattern_medianiqr,pattern_lnorm_stdscaler,pattern_lnorm_medianiqr,stanza,stanza_stdscaler,stanza_medianiqr,stanza_lnorm_stdscaler,stanza_lnorm_medianiqr,flair,flair_stdscaler,flair_medianiqr,flair_lnorm_stdscaler,flair_lnorm_medianiqr
1043,1043,104,1,The red-haired pilgrim was beside himself with the thought that at least this poor Kurtz had been properly revenged.,the red haired pilgrim was beside himself with the thought that at least this poor kurtz had been properly revenged ,116,19,0.5,0.47590511234283567,0.4166666666666667,0.47590511234283567,0.44534412955465585,0.5,0.48548801981688267,0.45454545454545453,0.48548801981688267,0.47171462448449347,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,-0.5,-0.5996973639519926,-0.6666666666666666,-0.5996973639519926,-0.6038758869003495,0.11699999999999999,-0.13267213981344506,-0.014553014553014566,-0.13267213981344506,-0.04783337245976295,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,-0.6460506992434271,-0.6841710385485018,-0.9797941124971151,-0.6841710385485018,-1.5476117561268377,"{'neg': 0.235, 'neu': 0.765, 'pos': 0.0, 'compound': -0.6731}",-0.6731,-1.574102207143796,-1.1825368938861562,-1.574102207143796,-1.7771911608203734,-0.175,-0.9427944163805991,-1.4,-0.9427944163805991,-1.9675843087753995,-0.23288834010898682,-0.21029600031111606,-2.0781026958007893,-0.21029600031111606,-2.9246479036077266,5.814456293190843,-0.18744544831312232,0.056351805171188304,-0.18744544831312232,-0.3125872450341412,-0.9972,-0.794018286142189,-0.04469000054433615,-0.794018286142189,-0.17813841431018676
1044,1044,104,1,'Say! We must have made a glorious slaughter of them in the bush. Eh? What do you think? Say?', ownay  we must have made a glorious slaughter of them in the bush  eh  what do you think  say  ,94,19,-0.25,-0.09096538271532426,-0.20833333333333334,-0.09096538271532426,-0.22267206477732793,-0.25,-0.09742884764346518,-0.22727272727272727,-0.09742884764346518,-0.23585731224224674,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,-0.08333333333333304,-0.09819847095039921,-0.11111111111111072,-0.09819847095039921,-0.10064598115005789,2.102,1.1401134531910193,1.361053361053361,1.1401134531910193,1.0876834433367208,-7.725325150124005,-0.6197908745123196,-0.5128433879509995,-0.6197908745123196,-0.8772812550592557,0.6569354858764799,0.7181458921348711,0.9963018724474438,0.7181458921348711,1.5736862171187875,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}",0.6369,1.5105985809261653,1.1189388615600846,1.5105985809261653,1.6816120195015538,0.0,-0.20361635001853773,0.0,-0.20361635001853773,0.0,0.0,-0.05515174558744214,0.0,-0.05515174558744214,0.0,6.569354858764799,-0.06726124401740002,0.23029115996008767,-0.06726124401740002,-0.06466694079298341,-0.9098,-0.6944033666455179,0.0028849817647378867,-0.6944033666455179,-0.1356090337209485
1045,1045,104,1,"He positively danced, the bloodthirsty little gingery beggar.",he positively danced  the bloodthirsty little gingery beggar ,61,8,-0.25,-0.09096538271532426,-0.20833333333333334,-0.09096538271532426,-0.5288461538461539,-0.25,-0.09742884764346518,-0.22727272727272727,-0.09742884764346518,-0.5601611165753361,-32.47342047137871,-0.7251306360967089,-1.2720549357251765,-0.7251306360967089,-4.05304292482256,-0.625,-0.7501470318524704,-0.8333333333333334,-0.7501470318524704,-1.7927565392354128,-1.02,-0.8617185978719216,-0.8024948024948024,-0.8617185978719216,-1.5005512332734512,-16.557056823355996,-1.3583224793789046,-1.0991352403660064,-1.3583224793789046,-4.465487064436248,0.9176662744798704,0.9987530109089778,1.3917236124432326,0.9987530109089778,5.220881118296318,"{'neg': 0.0, 'neu': 0.673, 'pos': 0.327, 'compound': 0.5267}",0.5267,1.2511069573801272,0.9253338018271258,1.2511069573801272,3.3027939948888942,-0.1534090909090909,-0.8515971224787864,-1.2272727272727273,-0.8515971224787864,-4.096472201305926,-0.22026329215090967,-0.20188551631956075,-1.9654472224352426,-0.20188551631956075,-6.569488907892023,4.129498235159416,-0.4557004864217267,-0.33188647057319776,-0.4557004864217267,0.9988088969755319,0.995,1.4766092038036707,1.0397365412878994,1.4766092038036707,1.4570165150780536
1046,1046,104,1,And he had nearly fainted when he saw the wounded man!,and he had nearly fainted when he saw the wounded man ,54,11,0.0,0.09799144897072905,0.0,0.09799144897072905,0.0,0.0,0.09687677484331744,0.0,0.09687677484331744,0.0,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,0.125,0.15255097555039687,0.16666666666666666,0.15255097555039687,0.26076458752515097,-0.10999999999999997,-0.2782249507011092,-0.17186417186417186,-0.2782249507011092,-0.22345234598596975,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,0.0,0.011130142672784872,0.0,0.011130142672784872,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.010868861901922317,0.0,0.010868861901922317,0.0,0.1,0.2187711164740688,0.8,0.2187711164740688,1.9420312658042909,0.04153004540092956,-0.027485491710789057,0.3705797347519098,-0.027485491710789057,0.9008431184710877,4.40370744113575,-0.41204479977226144,-0.2687047736674203,-0.41204479977226144,0.2759158756521206,-0.8678,-0.6465334968645089,0.025747101409830716,-0.6465334968645089,-0.42228200851863934
1047,1047,104,1,"I could not help saying, 'You made a glorious lot of smoke, anyhow.'",i could not help saying   you made a glorious lot of smoke  anyhow  ,68,13,0.25,0.28694828065678235,0.20833333333333334,0.28694828065678235,0.3254437869822485,0.25,0.29118239733010004,0.22727272727272727,0.29118239733010004,0.34471453327712986,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,0.833333333333333,1.0050990936531046,1.1111111111111107,1.0050990936531046,1.470979724500851,0.8200000000000002,0.31809273267125954,0.4726264726264727,0.31809273267125954,0.5708153744219565,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,1.500966608915281,1.6265201691438722,2.27635114115994,1.6265201691438722,5.255048138862676,"{'neg': 0.146, 'neu': 0.582, 'pos': 0.272, 'compound': 0.4482}",0.4482,1.0662603834385305,0.787420941672523,1.0662603834385305,1.7295640706391935,0.0,-0.20361635001853773,0.0,-0.20361635001853773,0.0,0.0,-0.05515174558744214,0.0,-0.05515174558744214,0.0,4.878141478974664,-0.3365121654174405,-0.15938843079048012,-0.3365121654174405,0.11932335695947505,-0.8885,-0.6701265041137204,0.01447934244189215,-0.6701265041137204,-0.32479028916547353
1048,1048,104,1,"I had seen, from the way the tops of the bushes rustled and flew, that almost all the shots had gone too high.",i had seen  from the way the tops of the bushes rustled and flew  that almost all the shots had gone too high ,110,23,1.0,0.8538187757149424,0.8333333333333334,0.8538187757149424,0.7357859531772575,0.0,0.09687677484331744,0.0,0.09687677484331744,0.0,24.1809067498677,0.7853670363941693,0.9472190282077021,0.7853670363941693,1.0497548761359219,0.5,0.6038999792518305,0.6666666666666666,0.6038999792518305,0.4988539935263757,0.6639999999999999,0.21806525029912013,0.36451836451836445,0.21806525029912013,0.19901810923512483,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,0.6181435868911458,0.6763967643684189,0.937470461409698,0.6763967643684189,1.223236839662327,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.5106}",0.5106,1.2131957492214052,0.8970484891075196,1.2131957492214052,1.1136818179082357,0.16,0.47220359636963266,1.28,0.47220359636963266,1.4860760990502397,0.05086641049592187,-0.02126584411566753,0.4538897255561047,-0.02126584411566753,0.5276946611588235,7.4177230426937495,0.06780386245526411,0.4257672427949214,0.06780386245526411,-0.20971836363760324,-0.9998,-0.7969816590333944,-0.04610527461760383,-0.7969816590333944,-0.09479335317535179
1049,1049,104,1,You can't hit anything unless you take aim and fire from the shoulder; but these chaps fired from the hip with their eyes shut.,you cannot hit anything unless you take aim and fire from the shoulder  but these chaps fired from the hip with their eyes shut ,127,24,-1.0,-0.6578358777734842,-0.8333333333333334,-0.6578358777734842,-0.7051282051282051,-1.0,-0.6803457151038129,-0.9090909090909091,-0.6803457151038129,-0.7468814887671147,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,-0.3125,-0.3740228621012757,-0.4166666666666667,-0.3740228621012757,-0.2987927565392355,-0.673,-0.6392215697749195,-0.5620235620235621,-0.6392215697749195,-0.41954589853755825,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,-1.220236215454529,-1.3021285272243341,-1.8505981978786206,-1.3021285272243341,-2.3140976897216072,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.765}",-0.765,-1.790502208993895,-1.343991567111736,-1.790502208993895,-1.5990363939560817,0.0,-0.20361635001853773,0.0,-0.20361635001853773,0.0,0.0,-0.05515174558744214,0.0,-0.05515174558744214,0.0,7.931535400454439,0.14960575239239324,0.5441569100524117,0.14960575239239324,-0.1599805300839508,-0.9983,-0.7952720208269296,-0.04528877034456477,-0.7952720208269296,-0.07746973221463609
1050,1050,104,1,"The retreat, I maintained--and I was right--was caused by the screeching of the steam-whistle.",the retreat  i maintained  and i was right  was caused by the screeching of the steam whistle ,94,14,-0.75,-0.46887904608743086,-0.625,-0.46887904608743086,-0.9065934065934066,-0.75,-0.48604009261703035,-0.6818181818181818,-0.48604009261703035,-0.9602761998434332,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,-0.5,-0.5996973639519926,-0.6666666666666666,-0.5996973639519926,-0.8195458465076172,-0.18,-0.3231090774065563,-0.22037422037422036,-0.3231090774065563,-0.25450642227259546,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,-0.34092303651433087,-0.35578253193860143,-0.5170405114994214,-0.35578253193860143,-1.1083510382363393,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.2023}",0.2023,0.48723143398326063,0.3554111033028813,0.48723143398326063,0.7248964985934236,0.2857142857142857,1.0032049828174807,2.2857142857142856,1.0032049828174807,4.359662025274938,0.10048992148674882,0.011792069500106498,0.8966888451551294,0.011792069500106498,1.7126708887233115,5.795691620743625,-0.1904328923616139,0.05202815803879173,-0.1904328923616139,0.3610338278533361,-0.9996,-0.7967537072725324,-0.04599640738119864,-0.7967537072725324,-0.3530246772824094
1051,1051,104,1,"Upon this they forgot Kurtz, and began to howl at me with indignant protests.",upon this they forgot kurtz  and began to howl at me with indignant protests ,77,14,-1.65,-1.1491236401572227,-1.375,-1.1491236401572227,-1.9945054945054945,-1.65,-1.1855403335694477,-1.4999999999999998,-1.1855403335694477,-2.112607639655553,-54.95928804758488,-1.3246408995432772,-2.1528755705451514,-1.3246408995432772,-3.919730577739549,-0.8125,-0.9758215337031872,-1.0833333333333333,-0.9758215337031872,-1.331762000574878,-1.6489999999999998,-1.2650345364108675,-1.2383922383922383,-1.2650345364108675,-1.3949673738989237,-15.823964935372924,-1.2970194927644254,-1.0504691557408694,-1.2970194927644254,-2.438725725605412,-1.8254455450563076,-1.953474872412182,-2.768452692373515,-1.953474872412182,-5.934578331206467,"{'neg': 0.281, 'neu': 0.719, 'pos': 0.0, 'compound': -0.5719}",-0.5719,-1.3358031844318263,-1.0047434996486297,-1.3358031844318263,-2.0492748766464604,0.0,-0.20361635001853773,0.0,-0.20361635001853773,0.0,0.0,-0.05515174558744214,0.0,-0.05515174558744214,0.0,5.111247526157661,-0.29940033864385396,-0.10567748564704416,-0.29940033864385396,0.055972580253873305,-0.8164,-0.5879498943229884,0.053725981165968106,-0.5879498943229884,-0.23204047659997984
1052,1052,105,1,"""The manager stood by the wheel murmuring confidentially about the necessity of getting well away down the river before dark at all events, when I saw in the distance a clearing on the river-side and the outlines of some sort of building.", the manager stood by the wheel murmuring confidentially about the necessity of getting well away down the river before dark at all events  when i saw in the distance a clearing on the river side and the outlines of some sort of building ,238,42,0.30000000000000004,0.32473964699399305,0.25000000000000006,0.32473964699399305,0.1208791208791209,0.30000000000000004,0.3300435218274566,0.27272727272727276,0.3300435218274566,0.1280368266457911,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,-0.4881500000000001,-0.5854347354350273,-0.6508666666666668,-0.5854347354350273,-0.2667075366484623,0.22699999999999976,-0.06213994070488547,0.061677061677061495,-0.06213994070488547,-0.056019118007246356,7.266808066104489,0.6338889941948991,0.482404869153094,0.6338889941948991,0.3733103944180827,0.0,0.011130142672784872,0.0,0.011130142672784872,0.0,"{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.2732}",0.2732,0.6541820338871998,0.47997189037245264,0.6541820338871998,0.32631689473673314,-0.1527777777777778,-0.8489305349377978,-1.2222222222222223,-0.8489305349377978,-0.777069388764283,-0.08102342654371732,-0.10912747971136057,-0.7229859641952029,-0.10912747971136057,-0.4602997723320106,11.395420771165227,0.7010762757652244,1.3422853128876338,0.7010762757652244,-0.5291394220698261,0.5117,0.9257637736807747,0.7766588645147243,0.9257637736807747,0.41974649538074327
1053,1053,105,1,'What's this?', what is this  ,14,2,0.0,0.09799144897072905,0.0,0.09799144897072905,0.0,0.0,0.09687677484331744,0.0,0.09687677484331744,0.0,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,0.0,0.002101307649919007,0.0,0.002101307649919007,0.0,-0.76,-0.6950061272516895,-0.6223146223146223,-0.6950061272516895,-4.244955225103996,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,0.0,0.011130142672784872,0.0,0.011130142672784872,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.010868861901922317,0.0,0.010868861901922317,0.0,0.0,-0.20361635001853773,0.0,-0.20361635001853773,0.0,0.0,-0.05515174558744214,0.0,-0.05515174558744214,0.0,2.5028944124489,-0.7146651938035842,-0.7066791014272646,-0.7146651938035842,5.586751685989774,-0.9997,-0.7968676831529634,-0.04605084099940124,-0.7968676831529634,-4.314266658469182
1054,1054,105,1,I asked.,i asked ,8,2,0.0,0.09799144897072905,0.0,0.09799144897072905,0.0,0.0,0.09687677484331744,0.0,0.09687677484331744,0.0,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,0.0,0.002101307649919007,0.0,0.002101307649919007,0.0,0.0,-0.2076927515925495,-0.09563409563409564,-0.2076927515925495,-0.11476307898277989,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,0.0,0.011130142672784872,0.0,0.011130142672784872,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.010868861901922317,0.0,0.010868861901922317,0.0,0.0,-0.20361635001853773,0.0,-0.20361635001853773,0.0,0.0,-0.05515174558744214,0.0,-0.05515174558744214,0.0,2.521600087625656,-0.7116871424607214,-0.7023690481041909,-0.7116871424607214,5.645112385661592,-0.9458,-0.7354346836006684,-0.016711120788198766,-0.7354346836006684,-4.065099961321362
1055,1055,105,1,He clapped his hands in wonder.,he clapped his hands in wonder ,31,6,1.25,1.0427756074009957,1.0416666666666667,1.0427756074009957,3.525641025641026,0.25,0.29118239733010004,0.22727272727272727,0.29118239733010004,0.7468814887671147,35.819704778381514,1.0956765607488876,1.4031362141145083,1.0956765607488876,5.960928411148194,0.46875,0.5662875622767111,0.625,0.5662875622767111,1.7927565392354128,0.924,0.3847777209193523,0.5446985446985447,0.3847777209193523,1.5590516328663446,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,0.0,0.011130142672784872,0.0,0.011130142672784872,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.010868861901922317,0.0,0.010868861901922317,0.0,0.0,-0.20361635001853773,0.0,-0.20361635001853773,0.0,0.0,-0.05515174558744214,0.0,-0.05515174558744214,0.0,3.7002589990240122,-0.5240378477574374,-0.4307892890289545,-0.5240378477574374,1.6260588107813774,0.9779,1.4571193282499744,1.0304283925752544,1.4571193282499744,1.813970537306208
1056,1056,105,1,'The station!' he cried., the station   he cried ,24,4,-1.0,-0.6578358777734842,-0.8333333333333334,-0.6578358777734842,-4.230769230769231,-1.0,-0.6803457151038129,-0.9090909090909091,-0.6803457151038129,-4.481288932602689,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,0.0,0.002101307649919007,0.0,0.002101307649919007,0.0,0.045,-0.1788386701390478,-0.06444906444906445,-0.1788386701390478,0.007512346395808748,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,-1.3456284652072845,-1.4370798235717972,-2.0407668459497303,-1.4370798235717972,-15.311375042576813,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.3818}",-0.3818,-0.8881683601477809,-0.6707659873506676,-0.8881683601477809,-4.788330158528877,0.0,-0.20361635001853773,0.0,-0.20361635001853773,0.0,0.0,-0.05515174558744214,0.0,-0.05515174558744214,0.0,2.691256930414569,-0.6846767948673237,-0.6632777011127066,-0.6846767948673237,1.9761442233244264,-0.9829,-0.7777197352405597,-0.03690599314136409,-0.7777197352405597,-1.9647495188517503
1057,1057,105,1,"I edged in at once, still going half-speed.",i edged in at once  still going half speed ,43,8,-0.25,-0.09096538271532426,-0.20833333333333334,-0.09096538271532426,-0.5288461538461539,-0.25,-0.09742884764346518,-0.22727272727272727,-0.09742884764346518,-0.5601611165753361,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,-0.482142857142857,-0.5782045542519241,-0.6428571428571427,-0.5782045542519241,-1.3829836159816036,-2.37,-1.727341041476973,-1.738045738045738,-1.727341041476973,-3.334682613952281,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,0.0,0.011130142672784872,0.0,0.011130142672784872,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.010868861901922317,0.0,0.010868861901922317,0.0,-0.16666666666666666,-0.9075954608395486,-1.3333333333333333,-0.9075954608395486,-4.4504883174681655,-0.07550960984124583,-0.10545431607170579,-0.673785229851031,-0.10545431607170579,-2.252120811630528,3.9177710741873053,-0.48940867124239656,-0.3806714165914406,-0.48940867124239656,0.8336645606030287,-0.9714,-0.7646125089909978,-0.030646127048064895,-0.7646125089909978,-0.8155316911903759
1058,1058,106,1,"""Through my glasses I saw the slope of a hill interspersed with rare trees and perfectly free from undergrowth.", through my glasses i saw the slope of a hill interspersed with rare trees and perfectly free from undergrowth ,111,19,1.0,0.8538187757149424,0.8333333333333334,0.8538187757149424,0.8906882591093117,1.0,0.8740992647904479,0.9090909090909091,0.8740992647904479,0.9434292489689869,50.7042956061308,1.4925242669001448,1.986198206163549,1.4925242669001448,2.664614011367672,0.15,0.18264090913049244,0.19999999999999998,0.18264090913049244,0.18116276607010487,2.202,1.204233634198801,1.4303534303534304,1.204233634198801,1.144888320706821,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,1.3138709717529597,1.4251616415969572,1.9926037448948877,1.4251616415969572,3.147372434237575,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.8176}",0.8176,1.9360989110057394,1.4364019676739286,1.9360989110057394,2.1587156337642806,0.35,1.274739782705585,2.8,1.274739782705585,3.935168617550799,0.45459938236445363,0.32816858044456615,5.134440874405139,0.32816858044456615,7.226029671137251,7.226290344641279,0.037326673146887444,0.3816584293685395,0.037326673146887444,0.15108078075882536,0.9997,1.4819660701839268,1.0422949213434218,1.4819660701839268,0.7935654769787146
1059,1059,106,1,A long decaying building on the summit was half buried in the high grass; the large holes in the peaked roof gaped black from afar; the jungle and the woods made a background.,a long decaying building on the summit was half buried in the high grass  the large holes in the peaked roof gaped black from afar  the jungle and the woods made a background ,175,33,-0.75,-0.46887904608743086,-0.625,-0.46887904608743086,-0.38461538461538464,-0.75,-0.48604009261703035,-0.6818181818181818,-0.48604009261703035,-0.4073899029638808,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,-0.78125,-0.9382091167280677,-1.0416666666666667,-0.9382091167280677,-0.5432595573440645,-0.48500000000000004,-0.5186756294802902,-0.43173943173943174,-0.5186756294802902,-0.27450336533595293,-7.40932419328296,-0.5933660800971392,-0.4918657594172001,-0.5933660800971392,-0.484440385595613,0.0,0.011130142672784872,0.0,0.011130142672784872,0.0,"{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.4019}",-0.4019,-0.9354985020105338,-0.7060787069571328,-0.9354985020105338,-0.610959217331859,-0.0018095238095238108,-0.21125955179316586,-0.014476190476190486,-0.21125955179316586,-0.01171383938104176,-0.002580236571295226,-0.05687063318686868,-0.023023894507140607,-0.05687063318686868,-0.018656279141516116,9.453615603170443,0.391929696800224,0.8948658138322025,0.391929696800224,-0.43458222798180424,-0.9987,-0.7957279243486536,-0.04550650481737522,-0.7957279243486536,0.027302293401984656
1060,1060,106,1,"There was no inclosure or fence of any kind; but there had been one apparently, for near the house half-a-dozen slim posts remained in a row, roughly trimmed, and with their upper ends ornamented with round carved balls.",there was no inclosure or fence of any kind  but there had been one apparently  for near the house half a dozen slim posts remained in a row  roughly trimmed  and with their upper ends ornamented with round carved balls ,220,38,1.7000000000000002,1.3828979044358918,1.416666666666667,1.3828979044358918,0.7570850202429151,1.7000000000000002,1.4181550077534393,1.5454545454545454,1.4181550077534393,0.8019148616236391,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,1.375,1.6570476545551758,1.8333333333333333,1.6570476545551758,0.8303293444879807,2.859,1.6255032234199258,1.8856548856548856,1.6255032234199258,0.7029806430227988,14.610399680296238,1.2479785862453217,0.9699069910657481,1.2479785862453217,0.829572187537109,0.2639302759854784,0.29518065584097475,0.4002740509733168,0.29518065584097475,0.3161219377916205,"{'neg': 0.04, 'neu': 0.905, 'pos': 0.055, 'compound': 0.1531}",0.1531,0.37137854942368653,0.2689739985945187,0.37137854942368653,0.20211555988827748,0.040476190476190485,-0.032649994533435055,0.3238095238095239,-0.032649994533435055,0.22754376359987621,0.07659977483672976,-0.0041229350704183945,0.6835129595214929,-0.0041229350704183945,0.48097592775195513,10.557211039419137,0.567628453452512,1.1491498817627381,0.567628453452512,-0.48856888395583054,-0.9999,-0.7970956349138253,-0.04615970823580643,-0.7970956349138253,0.0638265112962062
1061,1061,106,1,"The rails, or whatever there had been between, had disappeared.",the rails  or whatever there had been between  had disappeared ,63,10,-0.6,-0.3555049470757989,-0.5,-0.3555049470757989,-1.0153846153846153,-0.6,-0.3694567191249608,-0.5454545454545454,-0.3694567191249608,-1.0755093438246452,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,0.0,0.002101307649919007,0.0,0.002101307649919007,0.0,0.604,0.17959314169445123,0.3229383229383229,0.17959314169445123,0.5417200937164871,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,-0.41621834869283364,-0.4368178431911821,-0.631232638615024,-0.4368178431911821,-1.8943937056076738,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2263}",-0.2263,-0.5220073124035985,-0.39757554462403377,-0.5220073124035985,-1.135253132399251,0.0,-0.20361635001853773,0.0,-0.20361635001853773,0.0,0.0,-0.05515174558744214,0.0,-0.05515174558744214,0.0,4.1621834869283365,-0.45049680588079694,-0.32435532418735696,-0.45049680588079694,0.3750135315489639,-0.9962,-0.7928785273378792,-0.044145664362310134,-0.7928785273378792,-0.613933181679867
1062,1062,106,1,Of course the forest surrounded all that.,of course the forest surrounded all that ,41,7,0.0,0.09799144897072905,0.0,0.09799144897072905,0.0,0.0,0.09687677484331744,0.0,0.09687677484331744,0.0,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,0.375,0.45345031135135266,0.5,0.45345031135135266,1.2293187697614258,-0.9729999999999999,-0.8315821127982642,-0.7699237699237698,-0.8315821127982642,-1.6255438903271193,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,0.0,0.011130142672784872,0.0,0.011130142672784872,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.010868861901922317,0.0,0.010868861901922317,0.0,0.0,-0.20361635001853773,0.0,-0.20361635001853773,0.0,0.0,-0.05515174558744214,0.0,-0.05515174558744214,0.0,3.421460127773553,-0.5684242355820138,-0.49502851002192044,-0.5684242355820138,0.8277905379806783,0.9522,1.4278275269792142,1.016438952697186,1.4278275269792142,1.564759813884486
1063,1063,106,1,"The river-bank was clear, and on the water-side I saw a white man under a hat like a cart-wheel beckoning persistently with his whole arm.",the river bank was clear  and on the water side i saw a white man under a hat like a cart wheel beckoning persistently with his whole arm ,138,25,2.0,1.6096461024591555,1.6666666666666667,1.6096461024591555,1.353846153846154,2.0,1.6513217547375785,1.8181818181818181,1.6513217547375785,1.4340124584328602,69.24880838274814,1.9869515200412435,2.712627349311744,1.9869515200412435,2.765766106990447,0.5119047619047616,0.6182285190518757,0.6825396825396822,0.6182285190518757,0.46987295199770035,0.9580000000000001,0.4065785824619981,0.5682605682605683,0.4065785824619981,0.3017341921734438,7.500635016788072,0.6534421916355332,0.49792740098864985,0.6534421916355332,0.6473418844881047,0.8740737887576691,0.9518373325411441,1.325611678952957,0.9518373325411441,1.5913184883458165,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.6249}",0.6249,1.4823417798140741,1.0978566408995083,1.4823417798140741,1.2539455279474891,0.10000000000000002,0.21877111647406886,0.8000000000000002,0.21877111647406886,0.8544937569538881,0.08976111398529397,0.00464481239351191,0.8009538513762773,0.00464481239351191,0.8566978356537525,8.158022028404911,0.185663729457369,0.5963426469587553,0.185663729457369,-0.18593698809324774,-0.6735,-0.4250783611871268,0.13151162157748628,-0.4250783611871268,0.05803103163009836
