"","sent_raw","jockers_rinker","jockers","huliu","lmcd","nrc","senticnet","sentiword"
"129","Was that what one said?",0,0,0,0,0,-0.339882332579968,0
"130","Under the influence of that extraordinary emotion which had been growing all the walk, had begun in the garden when he had wanted to take her bag, had increased in the town when he had wanted to tell her everything about himself, he was coming to see himself, and everything he had ever known gone crooked a little.",0.334831403792292,0.334831403792292,0.105045146287778,0,0.262612865719445,0.519579554825922,0.292977478318256
"131","It was awfully strange.",-0.75,-0.75,-1,0,0,-0.41,-0.208333333333333
"132","There he stood in the parlour of the poky little house where she had taken him, waiting for her, while she went upstairs a moment to see a woman.",-0.0371390676354104,0,-0.0371390676354104,0,0,0.28645362867192,0.120701969815084
"133","He heard her quick step above; heard her voice cheerful, then low; looked at the mats, tea-caddies, glass shades; waited quite impatiently; looked forward eagerly to the walk home; determined to carry her bag; then heard her come out; shut a door; say they must keep the windows open and the doors shut, ask at the house for anything they wanted (she must be talking to a child) when, suddenly, in she came, stood for a moment silent (as if she had been pretending up there, and for a moment let herself be now), stood quite motionless for a moment against a picture of Queen Victoria wearing the blue ribbon of the Garter; when all at once he realised that it was this: it was this:â€""she was the most beautiful person he had ever seen.",0.357975858583323,0.187104327039971,0.187958684697687,-0.170871531543352,0.563876054093062,-0.032978205587867,0.326969795255352
"134","With stars in her eyes and veils in her hair, with cyclamen and wild violetsâ€""what nonsense was he thinking?",-0.223606797749979,-0.223606797749979,-0.447213595499958,0,-0.447213595499958,-0.0348826604489967,-0.0326093246718719
"135","She was fifty at least; she had eight children.",0,0,0,0,0,-0.000333333333333331,-0.125
"136","Stepping through fields of flowers and taking to her breast buds that had broken and lambs that had fallen; with the stars in her eyes and the wind in her hairâ€""He had hold of her bag.",-0.205498734131697,-0.205498734131697,-0.328797974610715,-0.164398987305357,-0.164398987305357,0.0807199027669304,0.226048607544866
"137","""Good-bye, Elsie,"" she said, and they walked up the street, she holding her parasol erect and walking as if she expected to meet some one round the corner, while for the first time in his life Charles Tansley felt an extraordinary pride; a man digging in a drain stopped digging and looked at her, let his arm fall down and looked at her; for the first time in his life Charles Tansley felt an extraordinary pride; felt the wind and the cyclamen and the violets for he was walking with a beautiful woman.",0.139241868244937,0.242383992870816,0.412568498503517,0.103142124625879,0.515710623129397,1.0764943547203,0.465930222702323
"138","He had hold of her bag.",0,0,0,0,0,0.348644040056139,0.255155181539914
"139","SECTION 2  ""No going to the Lighthouse, James,"" he said, as trying in deference to Mrs. Ramsay to soften his voice into some semblance of geniality at least.",-0.0673575314054563,-0.0673575314054563,0.192450089729875,0,0,-0.0892583516167161,-0.0240562612162344
"140","Odious little man, thought Mrs. Ramsay, why go on saying that?",-0.0603022689155527,-0.0603022689155527,0,0,-0.0603022689155527,-0.0256284642891099,0.0376889180722205
"141","SECTION 3  ""Perhaps you will wake up and find the sun shining and the birds singing,"" she said compassionately, smoothing the little boy's hair, for her husband, with his caustic saying that it would not be fine, had dashed his spirits she could see.",0.373621497314881,0.221122926982277,0,0.0304997140665209,0.304997140665209,0.386583875793153,0.144873641815974
"142","This going to the Lighthouse was a passion of his, she saw, and then, as if her husband had not said enough, with his caustic saying that it would not be fine tomorrow, this odious little man went and rubbed it in all over again.",0.283235277149973,0.134164078649987,0,0,0.268328157299975,-0.344682425171668,0.0391311896062463
"143","""Perhaps it will be fine tomorrow,"" she said, smoothing his hair.",0.0753778361444409,0.0753778361444409,0.301511344577764,0.301511344577764,0,0.193871794563502,0.0376889180722205
"144","All she could do now was to admire the refrigerator, and turn the pages of the Stores list in the hope that she might come upon something like a rake, or a mowing-machine, which, with its prongs and its handles, would need the greatest skill and care in cutting out.",0.602120436132044,0.602120436132044,0.560112033611204,0.140028008402801,0.140028008402801,0.314782962889497,0.262552515755252
"145","All these young men parodied her husband, she reflected; he said it would rain; they said it would be a positive tornado.",0.021320071635561,0.245180823808952,-0.0106600358177805,0.21320071635561,0.21320071635561,0.296135795017943,0.119925402950031
"146","But here, as she turned the page, suddenly her search for the picture of a rake or a mowing-machine was interrupted.",-0.159900537266708,-0.159900537266708,0,-0.21320071635561,-0.21320071635561,0.387172500901789,-0.0533001790889026
"147","The gruff murmur, irregularly broken by the taking out of pipes and the putting in of pipes which had kept on assuring her, though she could not hear what was said (as she sat in the window which opened on the terrace), that the men were happily talking; this sound, which had lasted now half an hour and had taken its place soothingly in the scale of sounds pressing on top of her, such as the tap of balls upon bats, the sharp, sudden bark now and then, ""How's that?",0.268793601114312,0.0579750904364203,0.316227766016838,-0.105409255338946,-0.105409255338946,-0.428383213697476,-0.0395284707521047
"148","How's that?""",0,0,0,0,0,0,0
"149","of the children playing cricket, had ceased; so that the monotonous fall of the waves on the beach, which for the most part beat a measured and soothing tattoo to her thoughts and seemed consolingly to repeat over and over again as she sat with the children the words of some old cradle song, murmured by nature, ""I am guarding youâ€""I am your support,"" but at other times suddenly and unexpectedly, especially when her mind raised itself slightly from the task actually in hand, had no such kindly meaning, but like a ghostly roll of drums remorselessly beat the measure of life, made one think of the destruction of the island and its engulfment in the sea, and warned her whose day had slipped past in one quick doing after another that it was all ephemeral as a rainbowâ€""this sound which had been obscured and concealed under the other sounds suddenly thundered hollow in her ears and made her look up with an impulse of terror.",-0.294140760865238,-0.371292435846284,-0.636501318593629,-0.482197968631537,-0.127300263718726,0.0867917767699276,0.236716340556429
"150","They had ceased to talk; that was the explanation.",0.133333333333333,0.133333333333333,0,-0.333333333333333,0.333333333333333,-0.223,0
"151","Falling in one second from the tension which had gripped her to the other extreme which, as if to recoup her for her unnecessary expense of emotion, was cool, amused, and even faintly malicious, she concluded that poor Charles Tansley had been shed.",-0.32024699769847,-0.32024699769847,-0.731993137596502,-0.33549685473173,0,-0.350289216053993,-0.208414712787893
"152","That was of little account to her.",0,0,0,0,0,0.00793725393319377,0
"153","If her husband required sacrifices (and indeed he did) she cheerfully offered up to him Charles Tansley, who had snubbed her little boy.",0.0938314863256837,0.0938314863256837,0,-0.208514414057075,-0.25021729686849,0.234703824462643,0.143353659664239
"154","One moment more, with her head raised, she listened, as if she waited for some habitual sound, some regular mechanical sound; and then, hearing something rhythmical, half said, half chanted, beginning in the garden, as her husband beat up and down the terrace, something between a croak and a song, she was soothed once more, assured again that all was well, and looking down at the book on her knee found the picture of a pocket knife with six blades which could only be cut out if James was very careful.",0.366899692852671,0.366899692852671,0,0.0838627869377535,0.419313934688767,-0.0168773858712229,0.16394475989773
"155","Suddenly a loud cry, as of a sleep-walker, half roused, something about  Stormed at with shot and shell  sung out with the utmost intensity in her ear, made her turn apprehensively to see if anyone had heard him.",-0.360288346061446,-0.360288346061446,-0.480384461415261,0,-0.480384461415261,0.21969582702058,-0.129770524646206
"156","Only Lily Briscoe, she was glad to find; and that did not matter.",0.208012573584461,0.208012573584461,0.277350098112615,0,0.277350098112615,-0.251001838791916,0.190678192452423
"157","But the sight of the girl standing on the edge of the lawn painting reminded her; she was supposed to be keeping her head as much in the same position as possible for Lily's picture.",0,0,0,0,0.169030850945703,0.474503404774778,-0.443705983732471
"158","Lily's picture!",0,0,0,0,0,0.05939696961967,0
"159","Mrs. Ramsay smiled.",0.461880215351701,0.461880215351701,0,0,0,0,0
"160","With her little Chinese eyes and her puckered-up face, she would never marry; one could not take her painting very seriously; she was an independent little creature, and Mrs. Ramsay liked her for it; so, remembering her promise, she bent her head.",0.0304997140665209,0.0304997140665209,0.152498570332605,0,-0.0304997140665209,0.346073850572859,-0.178218407335263
"161","SECTION 4  Indeed, he almost knocked her easel over, coming down upon her with his hands waving shouting out, ""Boldly we rode and well,"" but, mercifully, he turned sharp, and rode off, to die gloriously she supposed upon the heights of Balaclava.",0.374817028532655,0.218643266644048,0.468521285665818,0,-0.156173761888606,0.071933634725892,-0.0144174411183498
"162","Never was anybody at once so ridiculous and so alarming.",-0.474341649025257,-0.474341649025257,-0.632455532033676,0,-0.632455532033676,-0.0537587202228624,-0.237170824512628
"163","But so long as he kept like that, waving, shouting, she was safe; he would not stand still and look at her picture.",0.260643017571343,0.260643017571343,0.41702882811415,0,0.208514414057075,0.0216854990619358,-0.173141433100964
"164","And that was what Lily Briscoe could not have endured.",0,0,0,0,0,-0.225470397170005,0.158113883008419
"165","Even while she looked at the mass, at the line, at the colour, at Mrs. Ramsay sitting in the window with James, she kept a feeler on her surroundings lest some one should creep up, and suddenly she should find her picture looked at.",-0.113066754216661,-0.113066754216661,-0.150755672288882,0,-0.150755672288882,-0.18060529540208,0.039259289658563
"166","But now, with all her senses quickened as they were, looking, straining, till the colour of the wall and the jacmanna beyond burnt into her eyes, she was aware of someone coming out of the house, coming towards her; but somehow divined, from the footfall, William Bankes, so that though her brush quivered, she did not, as she would have done had it been Mr. Tansley, Paul Rayley, Minta Doyle, or practically anybody else, turn her canvas upon the grass, but let it stand.",-0.223673337491892,-0.109108945117996,-0.223673337491892,-0.109108945117996,-0.109108945117996,0.290802615975739,-0.31198338994677
"167","William Bankes stood beside her.",0,0,0,0,0,0.0590321946059944,0
"168","They had rooms in the village, and so, walking in, walking out, parting late on door-mats, had said little things about the soup, about the children, about one thing and another which made them allies; so that when he stood beside her now in his judicial way (he was old enough to be her father too, a botanist, a widower, smelling of soap, very scrupulous and clean) she just stood there.",0.0707106781186548,0.0707106781186548,0.212132034355964,-0.117851130197758,0.117851130197758,0.0274121728839985,0.102677797184797
"169","He just stood there.",0,0,0,0,0,0.077,0.078125
"170","Her shoes were excellent, he observed.",0.408248290463863,0.408248290463863,0.408248290463863,0.408248290463863,0.408248290463863,0.202491152070076,0.408248290463863
"171","They allowed the toes their natural expansion.",0.226778683805536,0.226778683805536,0,0,0,0.0771047524938824,0.0944911182523068
"172","Lodging in the same house with her, he had noticed too, how orderly she was, up before breakfast and off to paint, he believed, alone: poor, presumably, and without the complexion or the allurement of Miss Doyle certainly, but with a good sense which made her in his eyes superior to that young lady.",0.336804839632687,0.581753813911005,0.367423461417477,0.231340697929522,1.4969103983675,0.195537322855842,0.0233183485351755
"173","Now, for instance, when Ramsay bore down on them, shouting, gesticulating, Miss Briscoe, he felt certain, understood.",-0.424437343813583,-0.18190171877725,-0.485071250072666,-0.242535625036333,-0.242535625036333,-0.363560901929463,-0.174322480494864
"174","Some one had blundered.",0,0,0,0,0,-0.38,0.125
