,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale,syuzhet_roll100,syuzhet_stdscaler_roll10,bing_roll100,bing_stdscaler_roll10,afinn_roll100,afinn_stdscaler_roll10,nrc_roll100,nrc_stdscaler_roll10
1102,1103,"1102,Why did you rob me of my last consolation?",0.0,0,-2,-1,47,9,did you rob me of my last consolation,-0.017153128825388705,0.0,0.01178972882095447,0.0,0.13684250523714162,0.0,0.11154909885631208,0.0,-0.5858346384960093,-0.5,-0.8824849406356627,-1.3135549260647854,-0.6237327462870956,-0.5,-1.0219571247052872,-1.0852284347688765,-0.3347560975609766,-0.7042682926829268,-1.0,-0.22865853658536586,-0.5669207317073173,-1.021579285693504,-1.3190298504858706,-1.5379760177768684,-1.0325028961940896,-0.3347560975609766,-1.021579285693504,-0.7042682926829268,-1.3190298504858706,-1.0,-1.5379760177768684,-0.22865853658536586,-1.0325028961940896
1103,1104,"1103,""I relied on your innocence, and although I was then very wretched, I was not so miserable as I am now.""",-0.7,-2,-3,-1,109,21,relied on your innocence and although i was then very wretched i was not so miserable as i am now,-0.4868503655768543,-0.42748091603053434,-0.34851682622289976,-0.3979057482596344,-1.0357870043928812,-1.0,-0.7739404406247439,-1.0971339213005897,-0.8732780954468095,-0.75,-0.5690475252927522,-0.844964056438152,-0.6237327462870956,-0.5,-0.477176558096336,-0.46539306031735256,-0.335060975609757,-0.7012195121951219,-0.9908536585365854,-0.23170731707317074,-0.5647103658536587,-1.0224633005935486,-1.3102535638248352,-1.5242554206171706,-1.040602581233004,-0.335060975609757,-1.0224633005935486,-0.7012195121951219,-1.3102535638248352,-0.9908536585365854,-1.5242554206171706,-0.23170731707317074,-1.040602581233004
1104,1105,"1104,""And do you also believe that I am so very, very wicked?""",-0.75,-1,-2,-1,62,12,do you also believe that i am so very very wicked,-0.520400168201959,-0.4580152671755725,-0.6635439860718174,-0.7458070451054108,-0.44947224957786985,-0.5,-0.6629777631127548,-0.9596496122616733,-0.5858346384960093,-0.5,-0.6630107278625218,-0.9854396239670039,-0.6237327462870956,-0.5,-0.7837006779014973,-0.8141472270830623,-0.3364329268292692,-0.7042682926829268,-0.9847560975609756,-0.2347560975609756,-0.5650533536585368,-1.0264413676437503,-1.3190298504858706,-1.5151083558440386,-1.0487022662719183,-0.3364329268292692,-1.0264413676437503,-0.7042682926829268,-1.3190298504858706,-0.9847560975609756,-1.5151083558440386,-0.2347560975609756,-1.0487022662719183
1105,1106,"1105,""Do you also join with my enemies to crush me, to condemn me as a murderer?""",-2.0,-4,-6,-1,81,16,you also join with my enemies to crush me to condemn me as a murderer,-1.3591452338295762,-1.2213740458015268,-1.3391589142541551,-1.4919246490470095,-2.208416514022904,-2.0,-2.2125152639790384,-2.8795482431636965,-1.73560846629921,-1.5,-1.4872622871975565,-2.217700790226805,-0.6237327462870956,-0.5,-0.6049215327253868,-0.6107375513596238,-0.3381097560975619,-0.7042682926829268,-0.9908536585365854,-0.24085365853658536,-0.5685213414634148,-1.0313034495939968,-1.3190298504858706,-1.5242554206171706,-1.064901636349747,-0.3381097560975619,-1.0313034495939968,-0.7042682926829268,-1.3190298504858706,-0.9908536585365854,-1.5242554206171706,-0.24085365853658536,-1.064901636349747
1106,1107,"1106,Her voice was suffocated with sobs.",-0.8,0,0,0,40,6,voice was suffocated with sobs,-0.5539499708270638,-0.4885496183206107,-1.427723600672058,-1.5897313564886941,0.13684250523714162,0.0,0.11154909885631208,0.0,-0.010947724594408903,0.0,-0.0038565088338550456,0.0,-0.09008027670569631,0.0,-0.06813714933411515,0.0,-0.3217987804878058,-0.6829268292682927,-0.9512195121951219,-0.22560975609756098,-0.5453887195121954,-0.9840086524415997,-1.2575958438586223,-1.4647994995918123,-1.0244032111551753,-0.3217987804878058,-0.9840086524415997,-0.6829268292682927,-1.2575958438586223,-0.9512195121951219,-1.4647994995918123,-0.22560975609756098,-1.0244032111551753
1107,1108,"1107,""Rise, my poor girl, said Elizabeth; why do you kneel, if you are innocent?""",0.3,-1,-1,1,81,14,my poor girl said elizabeth why do you kneel if you are innocent,0.18414568692523942,0.183206106870229,0.2433602617506387,0.25573569198332574,-0.44947224957786985,-0.5,-0.5524100454869066,-0.8226546640444466,-0.29839118154520905,-0.25,-0.2863847804446433,-0.4223815090593761,0.4435721928757031,0.5,0.5452759825783946,0.6979234973067509,-0.3192073170731717,-0.6798780487804879,-0.9298780487804879,-0.22560975609756098,-0.5386432926829271,-0.976494525791219,-1.2488195571975869,-1.4327847728858505,-1.0244032111551753,-0.3192073170731717,-0.976494525791219,-0.6798780487804879,-1.2488195571975869,-0.9298780487804879,-1.4327847728858505,-0.22560975609756098,-1.0244032111551753
1108,1109,"1108,""I am not one of your enemies, I believed you guiltless, notwithstanding every evidence, until I heard that you had yourself declared your guilt.""",-1.1,-1,-5,-1,151,24,am not one of your enemies i believed you guiltless notwithstanding every evidence until i heard that you had yourself declared your guilt,-0.755248786577692,-0.6717557251908398,-0.4836612614580076,-0.5471529569839002,-0.44947224957786985,-0.5,-0.27587562468589916,-0.48002464986516846,-1.4481650093484097,-1.25,-0.8281424491227228,-1.232312565997888,-0.6237327462870956,-0.5,-0.42606792726390524,-0.4072431569041057,-0.3178353658536595,-0.6737804878048781,-0.9115853658536586,-0.21951219512195122,-0.5306783536585369,-0.9725164587410174,-1.231266983875516,-1.4053435785664543,-1.0082038410773466,-0.3178353658536595,-0.9725164587410174,-0.6737804878048781,-1.231266983875516,-0.9115853658536586,-1.4053435785664543,-0.21951219512195122,-1.0082038410773466
1109,1110,"1109,""That report, you say, is false; and be assured, dear Justine, that nothing can shake my confidence in you for a moment, but your own confession.""",0.7,-2,3,2,151,26,report you say is false and be assured dear justine that nothing can shake my confidence in you for a moment but your own confession,0.4525441079260769,0.42748091603053434,0.302833201388097,0.32141483163917406,-1.0357870043928812,-1.0,-0.6037194603323455,-0.8862277465023218,0.8513826462579915,0.75,0.45268571553375087,0.6825334419748394,0.9772246624571025,1.0,0.5926793041910106,0.7518576084019667,-0.3163109756097571,-0.6707317073170732,-0.9024390243902439,-0.21646341463414634,-0.5264862804878051,-0.9680963842407935,-1.2224906972144804,-1.3916229814067562,-1.000104156038432,-0.3163109756097571,-0.9680963842407935,-0.6707317073170732,-1.2224906972144804,-0.9024390243902439,-1.3916229814067562,-0.21646341463414634,-1.000104156038432
1110,1111,"1110,""I did confess, but I confessed a lie.""",-1.0,-2,0,-1,44,8,did confess but i confessed a lie,-0.6881491813274825,-0.6106870229007634,-1.338315625463222,-1.4909933602523486,-1.0357870043928812,-1.0,-2.2110645371607895,-2.877750772350236,-0.010947724594408903,0.0,-0.0038565088338550456,0.0,-0.6237327462870956,-0.5,-1.1410357733159204,-1.2207126338661145,-0.3129573170731717,-0.6646341463414634,-0.8902439024390244,-0.2073170731707317,-0.5187881097560979,-0.9583722203403006,-1.2049381238924093,-1.3733288518604923,-0.975805100921689,-0.3129573170731717,-0.9583722203403006,-0.6646341463414634,-1.2049381238924093,-0.8902439024390244,-1.3733288518604923,-0.2073170731707317,-0.975805100921689
1111,1112,"1111,""I confessed, that I might obtain absolution; but now that falsehood lies heavier at my heart than all my other sins.""",-1.4,-2,-2,0,123,21,confessed that i might obtain absolution but now that falsehood lies heavier at my heart than all my other sins,-0.9565476023283199,-0.8549618320610687,-0.7088233812667539,-0.7958114965192687,-1.0357870043928812,-1.0,-0.7739404406247439,-1.0971339213005897,-0.5858346384960093,-0.5,-0.3806505198064532,-0.563309370958768,-0.09008027670569631,0.0,-0.06813714933411515,0.0,-0.3111280487804888,-0.6615853658536586,-0.8841463414634146,-0.20426829268292682,-0.5152820121951222,-0.9530681309400317,-1.1961618372313738,-1.3641817870873603,-0.9677054158827747,-0.3111280487804888,-0.9530681309400317,-0.6615853658536586,-1.1961618372313738,-0.8841463414634146,-1.3641817870873603,-0.20426829268292682,-0.9677054158827747
1112,1113,"1112,The God of heaven forgive me!",1.3,1,4,2,34,6,god of heaven forgive me,0.8551417394273333,0.7938931297709925,2.350998889247099,2.5833134542941276,0.7231572600521531,0.5,1.6593140925748633,1.917702469760848,1.1388261032087919,1.0,2.6305668424254756,3.938479162676778,0.9772246624571025,1.0,2.7917357219118952,3.253879599756266,-0.3192073170731717,-0.6676829268292683,-0.8932926829268293,-0.21036585365853658,-0.5226371951219515,-0.976494525791219,-1.2137144105534448,-1.3779023842470581,-0.9839047859606034,-0.3192073170731717,-0.976494525791219,-0.6676829268292683,-1.2137144105534448,-0.8932926829268293,-1.3779023842470581,-0.21036585365853658,-0.9839047859606034
1113,1114,"1113,""Ever since I was condemned, my confessor has besieged me; he threatened and menaced, until I almost began to think that I was the monster that he said I was.""",-2.3,-2,-6,-1,164,30,since i was condemned my confessor has besieged me he threatened and menaced until i almost began to think that i was the monster that he said i was,-1.5604440495802043,-1.4045801526717556,-0.8170336947704276,-0.9153139178916699,-1.0357870043928812,-1.0,-0.5083820982278926,-0.7681034217435984,-1.73560846629921,-1.5,-0.7952369324127575,-1.1831186155125342,-0.6237327462870956,-0.5,-0.35450562577844236,-0.3258216660202458,-0.3157012195121961,-0.6676829268292683,-0.8963414634146342,-0.20426829268292682,-0.5209984756097563,-0.9663283544407039,-1.2137144105534448,-1.3824759166336242,-0.9677054158827747,-0.3157012195121961,-0.9663283544407039,-0.6676829268292683,-1.2137144105534448,-0.8963414634146342,-1.3824759166336242,-0.20426829268292682,-0.9677054158827747
1114,1115,"1114,He threatened excommunication and hell fire in my last moments if I continued obdurate.",-1.55,-1,-8,-1,92,14,threatened excommunication and hell fire in my last moments if i continued obdurate,-1.0571970102036339,-0.9465648854961832,-1.1846580246490808,-1.321301075247183,-0.44947224957786985,-0.5,-0.5524100454869066,-0.8226546640444466,-2.3104953802008104,-2.0,-2.2640826817201614,-3.379052072475009,-0.6237327462870956,-0.5,-0.6815502812466248,-0.6979234973067509,-0.3053353658536595,-0.6554878048780488,-0.8841463414634146,-0.20121951219512196,-0.5115472560975612,-0.9362718478391805,-1.1786092639093029,-1.3641817870873603,-0.9596057308438604,-0.3053353658536595,-0.9362718478391805,-0.6554878048780488,-1.1786092639093029,-0.8841463414634146,-1.3641817870873603,-0.20121951219512196,-0.9596057308438604
1115,1116,"1115,""Dear lady, I had none to support me; all looked on me as a wretch doomed to ignominy and perdition.""",-2.5,-2,2,-2,106,20,lady i had none to support me all looked on me as a wretch doomed to ignominy and perdition,-1.6946432600806232,-1.5267175572519085,-1.3393276984424454,-1.4921110464294491,-1.0357870043928812,-1.0,-0.8181927914233973,-1.1519632027249072,0.5639391893071914,0.5,0.39176778754467007,0.5914607638102807,-1.157385215868495,-1.0,-0.9270994659852155,-0.9773021686424365,-0.30655487804878145,-0.6554878048780488,-0.8780487804878049,-0.20121951219512196,-0.5103277439024393,-0.9398079074393597,-1.1786092639093029,-1.355034722314228,-0.9596057308438604,-0.30655487804878145,-0.9398079074393597,-0.6554878048780488,-1.1786092639093029,-0.8780487804878049,-1.355034722314228,-0.20121951219512196,-0.9596057308438604
1116,1117,"1116,What could I do?",0.0,0,0,0,21,4,could i do,-0.017153128825388705,0.0,0.01178972882095447,0.0,0.13684250523714162,0.0,0.11154909885631208,0.0,-0.010947724594408903,0.0,-0.0038565088338550456,0.0,-0.09008027670569631,0.0,-0.06813714933411515,0.0,-0.30320121951219614,-0.6524390243902439,-0.8689024390243902,-0.2073170731707317,-0.5079649390243905,-0.9300837435388669,-1.1698329772482672,-1.3413141251545302,-0.975805100921689,-0.30320121951219614,-0.9300837435388669,-0.6524390243902439,-1.1698329772482672,-0.8689024390243902,-1.3413141251545302,-0.2073170731707317,-0.975805100921689
1117,1118,"1117,In an evil hour I subscribed to a lie; and now only am I truly miserable.",-2.25,-3,-6,-3,78,16,an evil hour i subscribed to a lie and now only am i truly miserable,-1.5268942469550997,-1.3740458015267176,-1.508027494638544,-1.6784152301778859,-1.6221017592078926,-1.5,-1.631499173270201,-2.1596611823727723,-1.73560846629921,-1.5,-1.4872622871975565,-2.217700790226805,-1.6910376854498945,-1.5,-1.6784902995079303,-1.8322126540788715,-0.30198170731707413,-0.6524390243902439,-0.8689024390243902,-0.2073170731707317,-0.50766006097561,-0.9265476839386876,-1.1698329772482672,-1.3413141251545302,-0.975805100921689,-0.30198170731707413,-0.9265476839386876,-0.6524390243902439,-1.1698329772482672,-0.8689024390243902,-1.3413141251545302,-0.2073170731707317,-0.975805100921689
1118,1119,"1118,""She paused, weeping, and then continued, I thought with horror, my sweet lady, that you should believe your Justine, whom your blessed aunt had so highly honoured, and whom you loved, was a creature capable of a crime which none but the devil himself could have perpetrated.""",0.0,1,1,-1,281,47,paused weeping and then continued i thought with horror my sweet lady that you should believe your justine whom your blessed aunt had so highly honoured and whom you loved was a creature capable of a crime which none but the devil himself could have perpetrated,-0.017153128825388705,0.0,0.01178972882095447,0.0,0.7231572600521531,0.5,0.3094233301315406,0.24516893944400547,0.27649573235639124,0.25,0.08034304626648837,0.12587885432720397,-0.6237327462870956,-0.5,-0.25094757218232316,-0.20799634540028886,-0.2969512195121961,-0.649390243902439,-0.8567073170731707,-0.1951219512195122,-0.4995426829268295,-0.9119614380879484,-1.1610566905872317,-1.323019995608266,-0.9434063607660316,-0.2969512195121961,-0.9119614380879484,-0.649390243902439,-1.1610566905872317,-0.8567073170731707,-1.323019995608266,-0.1951219512195122,-0.9434063607660316
1119,1120,"1119,Dear William! dearest blessed child!",2.1,0,2,3,41,5,william dearest blessed child,1.3919385814290082,1.2824427480916032,4.544748244672079,5.005987886787377,0.13684250523714162,0.0,0.11154909885631208,0.0,0.5639391893071914,0.5,1.5762716689174996,2.362301374020702,1.510877132038502,1.5,5.0779215201834065,5.85503484866322,-0.29954268292683023,-0.6524390243902439,-0.875,-0.20121951219512196,-0.507050304878049,-0.9194755647383291,-1.1698329772482672,-1.3504611899276622,-0.9596057308438604,-0.29954268292683023,-0.9194755647383291,-0.6524390243902439,-1.1698329772482672,-0.875,-1.3504611899276622,-0.20121951219512196,-0.9596057308438604
1120,1121,"1120,""I soon shall see you again in heaven, where we shall all be happy; and that consoles me, going as I am to suffer ignominy and death.""",-0.95,-1,1,-1,139,27,soon shall see you again in heaven where we shall all be happy and that consoles me going as i am to suffer ignominy and death,-0.6545993787023777,-0.5801526717557252,-0.36857408804040953,-0.4200560523820898,-0.44947224957786985,-0.5,-0.23284437068269168,-0.42670832444512014,0.27649573235639124,0.25,0.14268999561883444,0.21908792824590365,-0.6237327462870956,-0.5,-0.3863125650354946,-0.36201067002101356,-0.2917682926829278,-0.649390243902439,-0.8780487804878049,-0.18902439024390244,-0.5020579268292685,-0.8969331847871866,-1.1610566905872317,-1.355034722314228,-0.9272069906882028,-0.2917682926829278,-0.8969331847871866,-0.649390243902439,-1.1610566905872317,-0.8780487804878049,-1.355034722314228,-0.18902439024390244,-0.9272069906882028
1121,1122,"1121,""Oh, Justine!""",0.0,0,0,0,19,2,justine,-0.017153128825388705,0.0,0.01178972882095447,0.0,0.13684250523714162,0.0,0.11154909885631208,0.0,-0.010947724594408903,0.0,-0.0038565088338550456,0.0,-0.09008027670569631,0.0,-0.06813714933411515,0.0,-0.2894817073170741,-0.6463414634146342,-0.875,-0.19207317073170732,-0.5007240853658539,-0.8903030730368505,-1.1522804039261962,-1.3504611899276622,-0.9353066757271172,-0.2894817073170741,-0.8903030730368505,-0.6463414634146342,-1.1522804039261962,-0.875,-1.3504611899276622,-0.19207317073170732,-0.9353066757271172
1122,1123,"1122,Forgive me for having for one moment distrusted you.",0.5,0,1,1,57,9,me for having for one moment distrusted you,0.3183448974256582,0.3053435114503817,0.6119198002868953,0.6627556501454669,0.13684250523714162,0.0,0.11154909885631208,0.0,0.27649573235639124,0.25,0.43545770706704884,0.6567774630323927,0.4435721928757031,0.5,0.885682826037057,1.0852284347688765,-0.2867378048780498,-0.6463414634146342,-0.8658536585365854,-0.19207317073170732,-0.49775152439024417,-0.8823469389364474,-1.1522804039261962,-1.336740592767964,-0.9353066757271172,-0.2867378048780498,-0.8823469389364474,-0.6463414634146342,-1.1522804039261962,-0.8658536585365854,-1.336740592767964,-0.19207317073170732,-0.9353066757271172
1123,1124,"1123,Why did you confess?",-0.5,-1,0,0,25,4,did you confess,-0.3526511550764356,-0.3053435114503817,-1.3366322023282045,-1.4891342662869467,-0.44947224957786985,-0.5,-2.2081685101832123,-2.8741625544296,-0.010947724594408903,0.0,-0.0038565088338550456,0.0,-0.09008027670569631,0.0,-0.06813714933411515,0.0,-0.3001524390243912,-0.6615853658536586,-0.8871951219512195,-0.2073170731707317,-0.5140625000000003,-0.9212435945384188,-1.1961618372313738,-1.3687553194739261,-0.975805100921689,-0.3001524390243912,-0.9212435945384188,-0.6615853658536586,-1.1961618372313738,-0.8871951219512195,-1.3687553194739261,-0.2073170731707317,-0.975805100921689
1124,1125,"1124,""But do not mourn, dear girl.""",-0.5,-1,0,0,35,6,do not mourn dear girl,-0.3526511550764356,-0.3053435114503817,-0.8879061021121782,-0.9935820978054337,-0.44947224957786985,-0.5,-1.4362158948622392,-1.917702469760848,-0.010947724594408903,0.0,-0.0038565088338550456,0.0,-0.09008027670569631,0.0,-0.06813714933411515,0.0,-0.3054878048780497,-0.6676829268292683,-0.9024390243902439,-0.21646341463414634,-0.5230182926829271,-0.9367138552892028,-1.2137144105534448,-1.3916229814067562,-1.000104156038432,-0.3054878048780497,-0.9367138552892028,-0.6676829268292683,-1.2137144105534448,-0.9024390243902439,-1.3916229814067562,-0.21646341463414634,-1.000104156038432
1125,1126,"1125,Do not fear.",-0.75,-1,-2,-1,17,3,not fear,-0.520400168201959,-0.4580152671755725,-2.6828142299372484,-2.9757948876132843,-0.44947224957786985,-0.5,-2.9788388121896983,-3.8290338349709954,-0.5858346384960093,-0.5,-2.633903741569499,-3.9319368384862847,-0.6237327462870956,-0.5,-2.9232594011926736,-3.2484744841420525,-0.29969512195122044,-0.6585365853658537,-0.8871951219512195,-0.20426829268292682,-0.5124237804878051,-0.9199175721883515,-1.1873855505703383,-1.3687553194739261,-0.9677054158827747,-0.29969512195122044,-0.9199175721883515,-0.6585365853658537,-1.1873855505703383,-0.8871951219512195,-1.3687553194739261,-0.20426829268292682,-0.9677054158827747
1126,1127,"1126,""I will proclaim, I will prove your innocence.""",1.4,0,0,2,52,8,will proclaim i will prove your innocence,0.9222413446775424,0.8549618320610687,1.9019372248188016,2.0873907043532878,0.13684250523714162,0.0,0.11154909885631208,0.0,-0.010947724594408903,0.0,-0.0038565088338550456,0.0,0.9772246624571025,1.0,2.077660098629495,2.441425267732229,-0.30137195121951316,-0.6676829268292683,-0.9054878048780488,-0.20121951219512196,-0.5189405487804881,-0.924779654138598,-1.2137144105534448,-1.3961965137933223,-0.9596057308438604,-0.30137195121951316,-0.924779654138598,-0.6676829268292683,-1.2137144105534448,-0.9054878048780488,-1.3961965137933223,-0.20121951219512196,-0.9596057308438604
1127,1128,"1127,I will melt the stony hearts of your enemies by my tears and prayers.",-1.55,-1,-4,0,74,14,will melt the stony hearts of your enemies by my tears and prayers,-1.0571970102036339,-0.9465648854961832,-1.1846580246490808,-1.321301075247183,-0.44947224957786985,-0.5,-0.5524100454869066,-0.8226546640444466,-1.1607215523976095,-1.0,-1.1339695952770084,-1.6895260362375044,-0.09008027670569631,0.0,-0.06813714933411515,0.0,-0.30015243902439126,-0.6676829268292683,-0.9024390243902439,-0.20121951219512196,-0.5178734756097564,-0.9212435945384189,-1.2137144105534448,-1.3916229814067562,-0.9596057308438604,-0.30015243902439126,-0.9212435945384189,-0.6676829268292683,-1.2137144105534448,-0.9024390243902439,-1.3916229814067562,-0.20121951219512196,-0.9596057308438604
1128,1129,"1128,You shall not die!",-0.75,-1,-3,-1,23,4,shall not die,-0.520400168201959,-0.4580152671755725,-2.010843167902784,-2.2337013994304202,-0.44947224957786985,-0.5,-2.2081685101832123,-2.8741625544296,-0.8732780954468095,-0.75,-2.9651191661409455,-4.427105941587425,-0.6237327462870956,-0.5,-2.211258839631936,-2.4383810965754558,-0.3042682926829278,-0.6707317073170732,-0.9115853658536586,-0.2073170731707317,-0.5234756097560979,-0.9331777956890237,-1.2224906972144804,-1.4053435785664543,-0.975805100921689,-0.3042682926829278,-0.9331777956890237,-0.6707317073170732,-1.2224906972144804,-0.9115853658536586,-1.4053435785664543,-0.2073170731707317,-0.975805100921689
1129,1130,"1129,""You, my playfellow, my companion, my sister, perish on the scaffold!""",0.0,-1,0,-1,75,11,my playfellow my companion my sister perish on the scaffold,-0.017153128825388705,0.0,0.01178972882095447,0.0,-0.44947224957786985,-0.5,-0.7333253436730696,-1.0468112482527425,-0.010947724594408903,0.0,-0.0038565088338550456,0.0,-0.6237327462870956,-0.5,-0.8486928240020769,-0.8880933875810697,-0.313109756097562,-0.6798780487804879,-0.926829268292683,-0.21646341463414634,-0.5340701219512197,-0.9588142277903231,-1.2488195571975869,-1.4282112404992844,-1.000104156038432,-0.313109756097562,-0.9588142277903231,-0.6798780487804879,-1.2488195571975869,-0.926829268292683,-1.4282112404992844,-0.21646341463414634,-1.000104156038432
1130,1131,"1130,I never could survive so horrible a misfortune.",-0.7,-2,-5,-1,52,8,never could survive so horrible a misfortune,-0.4868503655768543,-0.42748091603053434,-0.933284019177969,-1.0436953521766439,-1.0357870043928812,-1.0,-2.2110645371607895,-2.877750772350236,-1.4481650093484097,-1.25,-2.4746561875274526,-3.6938607627477267,-0.6237327462870956,-0.5,-1.1410357733159204,-1.2207126338661145,-0.3150914634146352,-0.6737804878048781,-0.9207317073170732,-0.22865853658536586,-0.534565548780488,-0.9645603246406144,-1.231266983875516,-1.4190641757261524,-1.0325028961940896,-0.3150914634146352,-0.9645603246406144,-0.6737804878048781,-1.231266983875516,-0.9207317073170732,-1.4190641757261524,-0.22865853658536586,-1.0325028961940896
1131,1132,"1131,Justine shook her head mournfully.",-1.0,-1,0,0,39,5,shook her head mournfully,-0.6881491813274825,-0.6106870229007634,-2.1467619453938664,-2.3838037556130365,-0.44947224957786985,-0.5,-1.7451510233489758,-2.3004774138248894,-0.010947724594408903,0.0,-0.0038565088338550456,0.0,-0.09008027670569631,0.0,-0.06813714933411515,0.0,-0.3100609756097571,-0.6646341463414634,-0.9176829268292683,-0.2225609756097561,-0.5287347560975613,-0.949974078789875,-1.2049381238924093,-1.4144906433395863,-1.016303526116261,-0.3100609756097571,-0.949974078789875,-0.6646341463414634,-1.2049381238924093,-0.9176829268292683,-1.4144906433395863,-0.2225609756097561,-1.016303526116261
1132,1133,"1132,""I do not fear to die, she said; that pang is past.""",-2.0,-2,-5,-3,57,12,do not fear to die she said that pang is past,-1.3591452338295762,-1.2213740458015268,-1.7891001775597706,-1.9888187869477623,-1.0357870043928812,-1.0,-1.4375046250818215,-1.9192992245233467,-1.4481650093484097,-1.25,-1.651742056405522,-2.46359905991751,-1.6910376854498945,-1.5,-2.2148277350362617,-2.442441681249187,-0.30076219512195224,-0.6554878048780488,-0.8841463414634146,-0.21646341463414634,-0.5142149390243905,-0.9230116243385085,-1.1786092639093029,-1.3641817870873603,-1.000104156038432,-0.30076219512195224,-0.9230116243385085,-0.6554878048780488,-1.1786092639093029,-0.8841463414634146,-1.3641817870873603,-0.21646341463414634,-1.000104156038432
1133,1134,"1133,God raises my weakness and gives me courage to endure the worst.",-0.5,-1,-2,2,69,12,raises my weakness and gives me courage to endure the worst,-0.3526511550764356,-0.3053435114503817,-0.4384327477742268,-0.49720469673694057,-0.44947224957786985,-0.5,-0.6629777631127548,-0.9596496122616733,-0.5858346384960093,-0.5,-0.6630107278625218,-0.9854396239670039,0.9772246624571025,1.0,1.362989907800649,1.6282944541661246,-0.30076219512195224,-0.6554878048780488,-0.8841463414634146,-0.21646341463414634,-0.5142149390243905,-0.9230116243385085,-1.1786092639093029,-1.3641817870873603,-1.000104156038432,-0.30076219512195224,-0.9230116243385085,-0.6554878048780488,-1.1786092639093029,-0.8841463414634146,-1.3641817870873603,-0.21646341463414634,-1.000104156038432
1134,1135,"1134,""I leave a sad and bitter world; and if you remember me and think of me as of one unjustly condemned, I am resigned to the fate awaiting me.""",-3.75,-5,-8,-3,146,29,leave a sad and bitter world and if you remember me and think of me as of one unjustly condemned i am resigned to the fate awaiting me,-2.5333883257082404,-2.290076335877863,-1.3861347654675995,-1.5438025873347094,-2.7947312688379156,-2.5,-1.4917028163881711,-1.9864515414103232,-2.3104953802008104,-2.0,-1.0954031714376866,-1.6318689946699367,-1.6910376854498945,-1.5,-0.9568566920532733,-1.011159069003886,-0.29420731707317177,-0.6463414634146342,-0.8658536585365854,-0.20426829268292682,-0.5026676829268295,-0.9040053039875453,-1.1522804039261962,-1.336740592767964,-0.9677054158827747,-0.29420731707317177,-0.9040053039875453,-0.6463414634146342,-1.1522804039261962,-0.8658536585365854,-1.336740592767964,-0.20426829268292682,-0.9677054158827747
1135,1136,"1135,""Learn from me, dear lady, to submit in patience to the will of heaven!""",2.6,2,4,3,77,14,from me dear lady to submit in patience to the will of heaven,1.727436607680055,1.587786259541985,2.0187343475448847,2.2163759971888233,1.3094720148671646,1.0,1.4394673875427493,1.6453093280888933,1.1388261032087919,1.0,1.126256577609298,1.6895260362375044,1.510877132038502,1.5,1.7721022464034137,2.093770491920252,-0.2911585365853669,-0.6432926829268293,-0.8597560975609756,-0.1951219512195122,-0.497332317073171,-0.8951651549870973,-1.1435041172651608,-1.327593527994832,-0.9434063607660316,-0.2911585365853669,-0.8951651549870973,-0.6432926829268293,-1.1435041172651608,-0.8597560975609756,-1.327593527994832,-0.1951219512195122,-0.9434063607660316
1136,1137,"1136,""During this conversation I had retired to a corner of the prison room, where I could conceal the horrid anguish that possessed me.""",-3.45,-3,-8,-5,137,23,this conversation i had retired to a corner of the prison room where i could conceal the horrid anguish that possessed me,-2.3320895099576124,-2.1068702290076335,-1.6096568775660978,-1.790649978874121,-1.6221017592078926,-1.5,-1.1012367697549648,-1.5026586497083045,-2.3104953802008104,-2.0,-1.3800307236159999,-2.0573889411288513,-2.7583426246126934,-2.5,-1.9355682614797605,-2.124708430523159,-0.28887195121951326,-0.6432926829268293,-0.8536585365853658,-0.19207317073170732,-0.49447408536585397,-0.8885350432367612,-1.1435041172651608,-1.3184464632217001,-0.9353066757271172,-0.28887195121951326,-0.8885350432367612,-0.6432926829268293,-1.1435041172651608,-0.8536585365853658,-1.3184464632217001,-0.19207317073170732,-0.9353066757271172
1137,1138,"1137,Despair!",-0.75,-1,-3,-1,13,1,,-0.520400168201959,-0.4580152671755725,-8.018663653220818,-8.868458031401964,-0.44947224957786985,-0.5,-9.098418834062986,-11.411279052735342,-0.8732780954468095,-0.75,-11.760948841310519,-17.576925570064926,-0.6237327462870956,-0.5,-8.57696683061556,-9.681097225017403,-0.29161585365853765,-0.6463414634146342,-0.8658536585365854,-0.19817073170731708,-0.5004954268292686,-0.8964911773371645,-1.1522804039261962,-1.336740592767964,-0.9515060458049459,-0.29161585365853765,-0.8964911773371645,-0.6463414634146342,-1.1522804039261962,-0.8658536585365854,-1.336740592767964,-0.19817073170731708,-0.9515060458049459
